version	total
1.24.0	6179
1.26.0	5384
1.28.0	5059
1.30.0	2721
1.32.0	2662
1.34.0	2651
1.36.0	2605
1.37.0	2586
1.38.0	2839
1.40.0	2724
1.42.0	2547
1.46.0	1925
1.48.0	1403
1.50.0	1082
1.54.0	351
