version	total
1.22.0	2819
1.24.0	2741
1.26.0	2735
1.28.0	2706
1.30.0	2954
1.32.0	2661
1.34.0	2561
1.38.0	1811
1.40.0	1399
1.42.0	731
1.46.0	178
