version	total
0.2.9	4442
0.2.10	3644
0.2.11	3694
0.3.0	3571
0.3.1	3578
0.3.2	3546
0.3.3	3604
0.4.1	3451
0.4.2	3482
0.4.3	3385
0.4.4	3390
0.4.5	3318
0.4.6	3311
0.4.7	3668
0.4.9	3451
0.4.10	2936
0.4.11	2915
0.4.12	3698
0.4.14	2825
1.0.0	2621
1.0.1	2625
1.0.2	2576
1.0.3	2539
1.1.0	2445
1.1.1	2988
2.0.1	2144
2.1.0	1992
2.1.1	852
2.1.2	463
