version	total
1.36.0	3129
1.38.0	3029
1.40.0	3100
1.42.0	3072
1.44.0	3353
1.46.0	3055
1.48.0	2885
1.52.0	1815
1.54.0	1257
1.56.0	1028
1.60.0	674
1.64.0	67
