version	total
1.6.0	2344
1.8.0	2217
1.10.0	2322
1.12.0	2046
1.14.0	2328
1.16.0	1883
1.18.0	1786
1.22.0	1741
1.24.0	1231
1.26.0	906
1.30.0	165
