version	total
1.6.6	6019
1.10.0	7856
1.12.1	5958
1.14.0	5781
1.14.2	5637
1.16.1	6312
1.18.0	3915
1.20.0	3167
1.22.0	4458
1.24.0	3232
1.26.0	3191
1.26.2	3296
1.28.3	3756
1.30.0	2440
1.32.0	2423
1.34.0	3353
1.36.0	1809
1.38.0	3702
1.42.0	2642
1.46.1	768
