version	total
1.22.0	6248
1.24.0	5255
1.26.0	5445
1.28.0	2733
1.28.1	2705
1.30.0	3071
1.32.0	2730
1.34.0	2670
1.36.0	2930
1.38.0	2677
1.40.0	2612
1.44.0	1675
1.46.0	1039
1.48.0	695
1.52.0	150
