version	total
1.16.0	5790
1.18.0	5071
1.20.0	5531
1.22.0	2858
1.24.0	3126
1.26.0	2782
1.28.0	2767
1.30.0	2960
1.32.0	2688
1.34.0	2529
1.38.0	1892
1.40.0	1394
1.42.0	1213
1.46.0	367
