version	total
1.14.0	5217
1.16.0	25824
1.18.0	10698
1.20.0	43932
1.22.0	6320
1.24.0	57156
1.26.0	34999
1.28.0	73832
1.30.0	15041
1.32.0	70927
1.34.0	21159
1.36.0	119266
1.38.0	27337
1.40.0	554562
1.44.0	222253
1.46.0	37892
1.48.0	119538
1.52.0	30525
