version	total
1.9.0	6859
1.16.5	6574
1.18.0	6347
1.20.0	6050
1.22.0	4494
1.24.0	3566
1.26.0	6909
1.28.0	3212
1.30.0	3276
1.30.1	3403
1.32.0	3502
1.34.0	8388
1.38.0	4121
1.40.0	3195
1.42.0	2931
1.46.0	2046
1.50.0	451
