version	total
2.2	6478
2.4	7182
2.5	7293
2.6	7369
2.7	6988
2.8	8273
2.9	6744
2.10	6191
2.11	5849
2.12	5686
2.13	5592
2.14	5967
2.15	6343
2.16	5867
2.17	22935
2.21	5534
2.22	8358
2.23	5718
2.24	71683
2.26	18688
2.27	2434
2.28	30217
2.29	2322
2.30	17509
