version	total
1.22.0	7303
1.26.0	8025
1.28.0	7143
1.32.0	5888
1.34.0	5870
1.38.0	3770
1.38.1	4873
1.40.0	4664
1.42.0	4671
1.44.0	4022
1.46.0	4195
1.48.0	3290
1.50.0	3464
1.54.0	2319
1.56.0	1556
1.58.0	1477
1.62.0	816
