version	total
2.8.0	5968
2.10.0	5677
2.12.1	5988
2.14.0	3177
2.16.0	3136
2.18.0	3144
2.20.0	2178
2.22.0	2565
2.24.0	2303
2.26.0	2214
2.30.0	1954
2.32.0	1469
2.34.0	1197
2.38.0	531
2.42.0	66
