version	total
0.3.2	521
0.3.3	527
0.4.0	520
0.5.0	507
0.5.1	446
0.5.2	406
0.5.3	508
0.5.5	388
0.5.6	398
0.5.7	386
0.5.8	385
0.5.9	437
0.5.10	951
0.5.11	381
0.5.12	374
0.6.1	375
0.6.2	382
0.6.3	103
0.6.4	101
0.6.6	95
0.6.7	102
0.7.0	95
0.7.1	98
0.7.2	104
0.7.3	94
