version	total
1.0.0	5668
1.2.0	10298
1.4.0	13410
1.6.0	7616
1.8.0	5417
1.10.0	6549
1.12.0	7021
1.14.0	8397
1.16.0	5917
1.18.0	14395
1.22.0	10668
1.24.0	5535
1.26.0	10263
1.30.0	3396
