version	total
1.10.8	5109
1.12.1	5569
2.0.0	2858
2.2.0	2738
2.4.0	2779
2.8.0	2691
2.8.1	2696
2.10.0	2663
2.12.2	2565
2.16.0	1976
2.18.0	1396
2.20.0	1143
2.24.0	371
