version	total
0.5.1	7503
0.5.4	13228
0.6.0	11769
0.6.1	62783
1.2.0	1606
1.2.1	1539
1.2.2	1516
2.0.0	1578
2.0.1	2427
2.0.2	1310
2.0.3	15977
2.2.0	961
