version	total
1.4.0	5921
1.6.0	5080
1.8.0	5498
1.10.0	2047
1.12.0	2209
1.14.0	3334
1.16.0	2321
1.18.0	2523
1.20.0	2897
1.22.0	2885
1.26.0	2274
1.28.0	1715
1.30.0	1496
1.34.0	718
1.38.0	48
