version	total
1.0.1	2705
1.0.10	2663
1.2.6	2636
1.4.0	2639
1.6.3	2607
1.8.0	2648
1.8.2	2632
1.10.0	2659
1.12.0	2495
1.16.0	1786
1.18.0	1269
1.20.0	969
1.24.0	216
