version	total
1.4.0	2381
1.6.0	2268
1.8.0	2450
1.10.0	2726
1.12.0	3002
1.14.0	2737
1.16.0	2580
1.20.0	1921
1.22.0	1415
1.24.0	1097
1.28.0	375
