version	total
1.16.0	2702
1.18.0	2627
1.20.0	2715
1.22.0	2702
1.24.0	2915
1.26.0	2687
1.28.0	2523
1.32.0	1808
1.34.0	1305
1.36.0	1000
1.40.0	261
