version	total
0.1.4	1031
0.1.5	880
0.1.6	626
0.2.0	619
0.2.1	619
0.2.2	613
0.3.0	597
0.4.0	582
0.4.1	579
0.4.2	590
0.4.3	170
0.4.4	508
