version	total
1.20.0	5013
1.22.1	5480
1.24.0	2725
1.26.0	2675
1.28.0	2662
1.30.0	2714
1.32.0	2955
1.34.0	2700
1.36.0	2466
1.40.0	1862
1.42.0	1358
1.44.0	1090
