version	total
0.6.2	2890
0.6.3	2886
0.7.0	2876
0.8.0	2864
0.8.4	2780
0.8.5	2745
0.8.6	2566
0.8.7	2559
0.8.8	2546
0.8.9	2550
0.8.10	2501
0.9.1	2524
0.9.2	2496
0.9.5	2290
0.9.6	2331
0.9.8	1751
0.9.10	1632
0.10.0	121
0.10.1	180
0.10.2	60
0.10.3	115
