version	total
1.4.1	212
1.4.2	215
1.4.3	219
1.4.4	213
1.4.5	216
1.4.7	215
1.4.8	215
1.4.9	192
1.5.0	220
1.5.1	203
1.5.2	196
1.5.3	173
1.5.4	209
