version	total
v0.1.2	3062
0.1.1	3086
0.1.3	3117
0.1.4	3112
0.1.5	3119
0.1.7	3117
0.2.0	3075
0.2.1	3072
0.2.2	3442
0.3.0	3084
0.4.0	2059
0.4.1	1623
0.5.0	1137
0.5.1	1060
