version	total
1.6.0	4961
1.8.0	5383
1.10.0	2786
1.12.0	2656
1.14.0	2656
1.16.0	2635
1.18.0	2847
1.20.0	2648
1.22.0	2499
1.26.0	1815
1.28.0	1281
1.30.0	801
1.34.0	115
