version	total
1.0.1	2589
1.2.0	2971
2.0.0	2653
2.2.0	2637
2.4.0	2912
2.6.0	2643
2.8.0	2512
2.12.0	2065
2.14.0	1564
2.16.0	1257
2.20.0	382
2.24.0	34
