version	total
1.10.0	6579
1.12.0	5517
1.14.0	5711
1.16.0	3073
1.18.0	3328
1.20.0	2479
1.22.0	2402
1.24.0	2313
1.26.0	1983
1.28.0	2024
1.31.0	1929
