version	total
1.3.3	4627
1.3.5	6220
1.3.6	6269
1.3.7	5726
1.3.8	5688
1.3.9	7810
1.3.12	7586
1.4.0	5839
1.4.1	5697
1.5.1	15219
1.6.0	39524
