version	total
1.18.0	4310
1.20.0	5474
1.22.0	2787
1.24.0	3058
1.26.0	2749
1.28.0	2725
1.30.0	2944
1.32.0	2690
1.34.0	2542
1.38.0	1908
1.40.0	1403
1.42.0	1102
1.46.0	375
