version	total
2.34.0	5511
2.36.0	4513
2.38.0	4743
2.40.0	3067
2.42.0	2647
2.44.0	2914
2.46.0	2882
2.48.0	3133
2.50.0	2921
2.52.0	2765
2.56.0	2068
2.58.0	1557
2.60.0	1264
2.64.0	536
2.68.0	33
