version	total
1.0.0	4985
1.2.0	5205
1.4.0	4391
1.6.0	3847
1.8.0	3842
1.10.0	3185
1.12.0	3411
1.16.0	2407
1.18.0	1641
1.20.0	1317
1.24.0	611
1.28.0	299
