version	total
2.4.19	5990
2.4.20	5790
2.4.21	5589
2.4.22	5600
2.4.23	5601
2.4.24	5611
2.4.25	5637
2.4.26	6711
2.4.27	6045
2.4.30	6427
2.4.32	5357
2.4.33	5425
2.4.34	5303
2.4.35	12416
2.4.36	9671
2.4.37	25669
2.4.38	4139
2.4.39	32488
2.4.40	2537
2.4.41	49325
2.4.42	13713
