version	total
1.28.0	5578
1.32.0	4677
1.34.0	2547
1.36.0	2012
1.38.0	2048
1.40.0	2841
1.42.0	3139
1.44.0	2883
1.46.0	2753
1.50.0	2156
1.52.0	1646
1.54.0	1358
1.58.0	645
1.62.0	59
