version	total
1.18.0	3012
1.20.3	2984
1.22.0	3015
1.25.1	2985
1.26.0	2967
1.26.8	2993
1.28.2	2952
1.30.0	2490
1.34.0	1763
1.36.01	1864
1.38.01	1543
1.42.0	614
1.46.1	51
