version	total
1.3_0	6216
1.3.9	1797
1.3.10	2303
1.3.11	2347
1.3.12	2182
1.3.13	2381
1.3.14	1382
1.4.0	625
1.4.1	584
1.4.2	497
1.4.3	286
1.4.4	298
1.4.5	554
