version	total
2.22.0	6034
2.24.0	5195
2.26.0	5300
2.28.0	4761
2.30.0	3879
2.32.0	3707
2.34.0	3142
2.36.0	3004
2.38.0	2241
2.40.0	3063
2.44.0	2011
2.46.0	1352
2.48.0	1022
2.52.0	320
