version	total
1.0.0	4588
1.2.0	4397
1.4.0	3921
1.6.0	3922
1.8.0	3187
1.10.0	3391
1.14.0	2333
1.16.0	1565
1.18.0	1217
1.22.0	395
2.2.0	78
