version	total
0.0.2018.09.07	5984
1.1.0	5453
1.1.2	4942
1.1.7	2988
1.1.8	3003
1.1.9	2983
1.1.10	3075
1.1.11	3174
1.2.0	2949
1.2.1	4144
1.2.2	2981
1.2.3	20227
1.3.2	4322
1.3.3	3494
1.3.4	8069
1.4.0	2574
1.4.1	2197
1.4.2	2081
1.4.3	3663
1.4.4	1181
1.4.5	1883
2.0.0.dev	1543
