version	total
3.5.0	4548
3.6.0	5036
3.7.0	2285
3.8.2	2541
3.10.0	3150
3.11.1	2998
3.12.0	3312
3.13.0	3081
3.14.0	3806
3.16.0	2214
3.17.0	1580
3.18.0	1910
3.20.0	1346
3.22.0	348
