version	total
1.10.0	6356
1.12.0	5455
1.14.0	5750
1.16.0	2743
1.18.0	3103
1.20.0	3068
1.22.0	3057
1.24.0	3408
1.26.0	3116
1.28.0	2941
1.32.0	2225
1.34.0	1726
1.36.0	1418
1.40.0	604
1.44.0	78
