version	total
1.8.0	1995
1.10.0	3106
1.12.0	2754
1.14.0	2707
1.16.0	2917
1.18.0	2679
1.20.0	2753
1.23.0	1938
1.26.0	1441
1.28.0	1127
1.32.0	401
