version	total
1.14.0	5095
1.16.0	5500
1.18.0	2963
1.20.0	2703
2.2.0	2024
2.6.0	2390
2.8.0	2305
2.8.2	2292
2.10.0	2630
2.12.0	2667
2.16.0	1874
2.18.0	1340
2.20.0	420
