version	total
0.20.0	2818
0.22.0	2793
0.24.0	2745
0.26.0	2739
0.28.0	2935
0.30.0	2754
0.32.0	2800
0.35.0	1930
0.38.0	1416
0.40.0	1022
0.44.0	275
