version	total
1.36.0	5050
1.38.0	5503
1.40.0	2714
1.42.0	2669
1.44.0	2655
1.46.0	2635
1.48.0	2834
1.50.0	2642
1.52.0	2490
1.56.0	1828
1.58.0	1309
1.60.0	999
1.64.0	141
