version	total
1.2.0	2775
1.4.0	2744
1.6.0	2775
1.8.0	2762
1.9.0	2768
1.10.0	3049
1.12.0	2770
1.14.0	2816
1.18.0	1997
1.20.0	1461
1.22.0	1172
1.26.0	441
