version	total
1.6.0	4366
1.8.0	4834
1.10.0	3949
1.10.1	4305
1.12.0	4419
1.14.0	3845
1.15.0	3353
1.20.0	2807
1.22.0	2995
1.26.0	2265
1.28.0	1322
1.30.0	1232
1.34.0	312
