version	total
1.12.0	5076
1.16.0	4352
1.16.1	4740
1.18.0	4270
1.20.0	3648
1.22.0	2947
1.24.0	2962
1.26.0	2949
1.28.0	3127
1.32.0	2083
1.34.0	1348
1.36.0	1036
1.40.0	328
