version	total
1.30.0	6222
1.32.0	6378
1.34.1	5604
1.36.1	4828
1.38.0	5020
1.40.0	4283
1.42.0	3733
1.44.0	3616
1.46.0	2825
1.48.0	2998
1.52.0	1882
1.54.0	1071
1.56.1	905
1.60.0	398
