version	total
1.0	5231
1.0.1	5506
1.1	2939
1.2	3274
1.2.1	2669
1.3	2857
1.3.1	2673
1.3.2	2664
1.3.3	2664
1.3.4	2639
1.4	2826
2.0	3045
2.0.1	2345
2.0.2	2439
2.0.3	2669
2.0.4	2356
2.0.5	2314
2.0.6	2166
2.0.7	2063
2.0.8	1945
2.0.9	1792
2.1	2122
2.2	1730
2.2.1	104693
2.2.2	1045
2.3	1378
2.4	898
3.0	579
