version	total
1.32.0	6439
1.34.0	5029
1.36.0	5154
1.38.0	4882
1.40.0	4730
1.42.0	4326
1.44.0	4137
1.46.0	3579
1.48.0	3954
1.50.0	3038
1.52.0	3182
1.55.0	2182
1.58.0	1443
1.60.0	1356
1.64.0	486
