version	total
0.2.1	5600
0.2.2	10215
0.2.5	6089
0.2.7	8951
0.2.8	5648
0.3.1	5067
0.3.2	5139
0.3.3	5966
0.3.4	2507
0.3.5	2478
0.3.6	2517
0.3.7	3416
0.3.9	2696
0.4.1	2845
0.4.2	3370
0.5.2	4403
0.6.0	2383
0.6.1	2537
0.6.3	2675
0.6.4	3085
0.6.5	3424
0.7.0	2789
0.7.3	422
