version	total
1.2.0	5832
1.4.0	4797
1.6.0	5062
1.8.0	4979
1.10.0	5301
1.12.0	4406
1.14.0	3811
1.16.0	3832
1.18.0	3033
1.20.0	3351
1.24.0	2568
1.26.0	1560
1.28.0	1242
1.32.0	569
