version	total
1.4.1	3139
1.6.0	3541
1.8.0	3143
1.10.0	3141
1.12.0	3427
1.14.0	3105
1.16.0	2965
1.20.0	2322
1.22.0	1754
1.24.0	1706
1.28.0	779
1.32.0	123
