version	total
0.35.8.8	5272
0.39.0	5760
0.42.0	4461
0.42.1	80884
0.43.0	23551
0.43.3	23555
0.44.0	41349
0.44.1	22880
0.44.2	42280
0.44.5	80875
0.44.6	42029
0.44.6.1	40707
0.44.6.2	42240
0.44.6.5	118383
0.45.0	42927
1.1.8	1871
1.1.9	3182
1.2.0	1774
1.3.1	4505
