version	total
1.4.1	5383
1.6.1	5723
1.8.4	3003
1.10.0	2754
1.12.0	2821
1.14.0	2770
1.16.0	3077
1.18.0	2782
1.20.0	2005
1.24.0	1285
1.26.0	1014
1.28.0	660
1.32.0	504
1.36.0	24
