version	total
2.8.1	668
2.8.2	615
2.9.1	721
2.10.1	644
2.11.1	675
2.11.2	499
2.12.1	376
2.13.1	277
2.14.1	5738
2.15.1	62
2.15.2	49
2.15.3	47
2.16.1	43
2.16.2	61
