version	total
3.2.0	8439
3.3.20170530	5975
3.3.20180621	5509
3.3.20190321	5717
3.3.20190908	4170
3.3.20190909	38700
3.3.20200621	35441
3.3.20211231	5970
3.3.20220408	8329
