version	total
1.8.0	5185
1.10.0	4929
1.12.0	2835
1.14.0	2770
1.16.0	2786
1.18.0	2757
1.20.0	2461
1.22.0	2106
1.24.0	2157
1.28.0	1605
1.30.0	1320
1.32.0	973
1.36.0	256
