version	total
1.24.0	2797
1.26.0	3039
1.28.0	2713
1.30.0	2688
1.31.0	2669
1.32.0	2896
1.34.0	2653
1.36.0	2715
1.39.0	1926
1.42.0	1420
1.44.0	1122
1.48.0	383
