version	total
0.7.1	11927
0.7.2	6367
0.7.3	41391
0.7.4	10931
0.8.1	13924
0.8.2	33062
0.8.4	35280
0.8.5	5466
0.8.6	49192
0.8.7	4718
0.8.8	51096
0.8.9	35471
0.8.10	4711
0.8.11	28078
0.8.12	8313
0.8.13	29202
0.9.0	64593
0.10.0	32566
0.11.0	67148
0.12.0	4591
0.13.0	25568
0.14.0	5654
